employee_id,store_id,employee_name,role,hourly_wage_mxn,max_weekly_hours
E02979,S038,Maximiliano Zúñiga,Floor,70,48
E02980,S038,Jaqueline Gamez,Cashier,75,48
E02981,S038,Anel Karla Zelaya,Cashier,75,48
E02982,S038,Verónica Zoé Briseño,Floor,70,48
E02983,S038,Sr. Elias Alvarez,Supervisor,120,48
E02984,S038,Lucía Daniela Salas Moya,Customer Service,85,48
E02985,S038,Diego Santillán,Floor,70,48
E02986,S038,Dr. Leonel Ponce,Supervisor,120,48
E02987,S038,Nadia Mayorga,Floor,70,48
E02988,S038,Dra. Ángela Gaytán,Cashier,75,48
E02989,S038,Estela Avilés,Customer Service,85,48
E02990,S038,José Luis Marcos Feliciano,Supervisor,120,48
E02991,S038,Horacio Fidel Córdova Palomo,Cashier,75,48
E02992,S038,Rodolfo Arredondo Lira,Supervisor,120,48
E02993,S038,Octavio Canales Berríos,Cashier,75,48
E02994,S038,Homero Esteban Morales Ruelas,Floor,70,48
E02995,S038,Gloria Jáquez Rubio,Stock,65,48
E02996,S038,Maximiliano Horacio Casárez,Stock,65,48
E02997,S038,Sergio Lovato,Cashier,75,48
E02998,S038,Srita. Hilda Cardenas,Cashier,75,48
E02999,S038,Conchita Lucía Ortiz,Cashier,75,48
E03000,S038,Arturo Jaime Quintana de la Garza,Customer Service,85,48
E03001,S038,Porfirio Menéndez Cantú,Stock,65,48
E03002,S038,Ruby Esparta Altamirano,Cashier,75,48
E03003,S038,María Teresa Estefanía Tirado,Floor,70,48
E03004,S038,Dr. José Luis Magaña,Floor,70,48
E03005,S038,Dra. Pilar Zarate,Cashier,75,48
E03006,S038,Cristina Lourdes Correa Mendoza,Floor,70,48
E03007,S038,Dr. Martín Montez,Floor,70,48
E03008,S038,María Eugenia Frías,Stock,65,48
E03009,S038,Luis Bermúdez,Cashier,75,48
E03010,S038,Alfonso Amador Macías Ulloa,Customer Service,85,48
E03011,S038,Olga Valdés Casárez,Stock,65,48
E03012,S038,Lic. Nicolás Ortega,Stock,65,48
E03013,S038,Dra. Juana Terrazas,Cashier,75,48
E03014,S038,Gerónimo Enrique Arias Valdez,Customer Service,85,48
E03015,S038,Lic. René Campos,Cashier,75,48
E03016,S038,Óliver Gerónimo Crespo,Stock,65,48
E03017,S038,Gonzalo José María Cervántez Barraza,Cashier,75,48
E03018,S038,Karla Adela Castañeda,Stock,65,48
E03019,S038,Concepción Aguilera Nazario,Floor,70,48
E03020,S038,Emilia Almanza,Floor,70,48
E03021,S038,Rolando Ulibarri,Floor,70,48
E03022,S038,Jorge Luis Montoya Medina,Cashier,75,48
E03023,S038,Zoé Teresa Olivares Marrero,Floor,70,48
E03024,S038,Dr. Adalberto Holguín,Stock,65,48
E03025,S038,Sra. Karla Valdés,Floor,70,48
E03026,S038,Javier Federico Guardado,Customer Service,85,48
E03027,S038,Ramón Velásquez Varela,Customer Service,85,48
E03028,S038,Noelia Nájera,Cashier,75,48
E03029,S038,Ignacio Emilio Tijerina Valdez,Floor,70,48
E03030,S038,Porfirio Osorio Colunga,Cashier,75,48
E03031,S038,Sr. Clemente Villegas,Floor,70,48
E03032,S038,Juan Carlos Beltrán,Cashier,75,48
E03033,S038,Amanda Ornelas Echeverría,Stock,65,48
E03034,S038,Sr. Nicolás Huerta,Stock,65,48
E03035,S038,Cecilia Margarita Carreón,Floor,70,48
E03036,S038,Ing. Isaac Cano,Stock,65,48
E03037,S038,Mariano Juan Baca Olivera,Cashier,75,48
E03038,S038,Timoteo Gabino Irizarry Ferrer,Cashier,75,48
E03039,S038,Frida Isabela Tafoya Carrero,Stock,65,48
E03040,S038,Camilo Rubén Arias Echeverría,Cashier,75,48
E03041,S039,Mariano Flavio Lozano Sierra,Cashier,75,48
E03042,S039,Eduardo Elias Barrera Venegas,Floor,70,48
E03043,S039,Lic. Evelio Noriega,Supervisor,120,48
E03044,S039,Ofelia Estela Loera,Stock,65,48
E03045,S039,Clara Ana María Vela Colón,Stock,65,48
E03046,S039,Guillermina Noelia Frías Garza,Floor,70,48
E03047,S039,Lic. Mayte Barraza,Floor,70,48
E03048,S039,Asunción Rebeca Nazario Angulo,Cashier,75,48
E03049,S039,Margarita Toro,Cashier,75,48
E03050,S039,Liliana Minerva Balderas,Floor,70,48
E03051,S039,Estela Valencia,Stock,65,48
E03052,S039,Ilse Juárez,Floor,70,48
E03053,S039,Ana Luisa Paulina Henríquez Madera,Floor,70,48
E03054,S039,Srita. Carla Valles,Cashier,75,48
E03055,S039,María Tejada,Cashier,75,48
E03056,S039,Zoé Romero Escalante,Cashier,75,48
E03057,S039,Raúl Meza Avilés,Cashier,75,48
E03058,S039,Octavio Ignacio Garica,Floor,70,48
E03059,S039,Citlali Robles,Floor,70,48
E03060,S039,Bruno Ulloa,Cashier,75,48
E03061,S039,Eva Noriega Verdugo,Floor,70,48
E03062,S039,Cecilia Mayte Villanueva Gaona,Stock,65,48
E03063,S039,Lucas Agustín Lozada Cantú,Floor,70,48
E03064,S039,Srita. María del Carmen Arreola,Floor,70,48
E03065,S039,Ing. Gustavo Navarro,Supervisor,120,48
E03066,S039,Cecilia Jaqueline Olivo,Floor,70,48
E03067,S039,Sr. Ignacio Salazar,Floor,70,48
E03068,S039,Sergio Arredondo Robles,Floor,70,48
E03069,S039,Ing. Estela Cazares,Cashier,75,48
E03070,S039,Julio Partida,Floor,70,48
E03071,S039,Dra. Arcelia Tapia,Stock,65,48
E03072,S039,Yeni Dulce Quiñones,Floor,70,48
E03073,S039,Ernesto Mauro Benítez,Cashier,75,48
E03074,S039,Esther Viera,Cashier,75,48
E03075,S039,Dr. Luis Miguel Morales,Customer Service,85,48
E03076,S039,Rosa Figueroa Ayala,Floor,70,48
E03077,S039,Ernesto Urías Saucedo,Floor,70,48
E03078,S039,Rebeca Salas Ontiveros,Floor,70,48
E03079,S039,Alejandro Zeferino Chacón,Cashier,75,48
E03080,S039,Francisca Sánchez,Cashier,75,48
E03081,S039,Srita. Florencia Fuentes,Stock,65,48
E03082,S039,Sra. Esparta Terrazas,Cashier,75,48
E03083,S039,Emilia Almonte,Floor,70,48
E03084,S039,Renato Federico Mondragón Zavala,Floor,70,48
E03085,S039,Lorenzo Blanco Escalante,Floor,70,48
E03086,S039,Ing. Alvaro Rascón,Cashier,75,48
E03087,S039,Ing. Eduardo Holguín,Floor,70,48
E03088,S039,Miguel Ángel Israel Armenta,Floor,70,48
E03089,S039,Aurora Florencia Loya Morales,Cashier,75,48
E03090,S039,Carla Urbina Otero,Supervisor,120,48
E03091,S039,Ing. José Carlos Mondragón,Stock,65,48
E03092,S039,Claudia Palacios,Cashier,75,48
E03093,S039,Martín Polanco,Floor,70,48
E03094,S039,Gustavo Quiroz,Cashier,75,48
E03095,S039,Lic. Barbara Ojeda,Floor,70,48
E03096,S039,María Eugenia Isabel Pérez,Cashier,75,48
E03097,S039,Dulce María Rosa Marroquín,Stock,65,48
E03098,S039,Berta Andrea Carrillo,Cashier,75,48
E03099,S039,Virginia Úrsula Manzanares,Customer Service,85,48
E03100,S039,Federico Espartaco Toledo Baca,Customer Service,85,48
E03101,S039,Salvador Rodolfo Quiñones,Customer Service,85,48
E03102,S039,Antonia Rodrígez,Cashier,75,48
E03103,S039,Mateo Ruelas Chacón,Floor,70,48
E03104,S039,María Cristina Mercedes Laboy,Cashier,75,48
E03105,S039,Sr. Abel Abreu,Stock,65,48
E03106,S039,Raquel Sarabia,Cashier,75,48
E03107,S039,Berta de León,Floor,70,48
E03108,S039,Martín Zeferino Montez Nieves,Customer Service,85,48
E03109,S039,Cristian Víctor Peralta Saiz,Stock,65,48
E03110,S039,Carmen Abril Cotto,Stock,65,48
E03111,S039,Sr. Benjamín Téllez,Cashier,75,48
E03112,S039,Débora Alma Ferrer Carbajal,Floor,70,48
E03113,S039,Lic. Silvia Padrón,Stock,65,48
E03114,S039,Andrés Pérez,Floor,70,48
E03115,S039,Patricio Navarro Salcedo,Floor,70,48
E03116,S039,Helena Curiel,Cashier,75,48
E03117,S039,Barbara Pantoja Barrios,Stock,65,48
E03118,S039,Florencia Estefanía Barajas Saucedo,Stock,65,48
E03119,S039,Elena Collazo Salgado,Stock,65,48
E03120,S039,Graciela Citlali Arenas,Cashier,75,48
E03121,S040,Indira Pilar Irizarry de la Rosa,Floor,70,48
E03122,S040,Lic. Asunción Monroy,Cashier,75,48
E03123,S040,Ramiro Cantú,Floor,70,48
E03124,S040,Concepción Zelaya Carrero,Floor,70,48
E03125,S040,Dr. Oswaldo Chávez,Cashier,75,48
E03126,S040,Óliver Chacón Brito,Floor,70,48
E03127,S040,Carla Moya de León,Cashier,75,48
E03128,S040,Rosa Gálvez Espino,Stock,65,48
E03129,S040,Celia Virginia Aguirre,Floor,70,48
E03130,S040,Alta  Gracia Yeni Morales Pelayo,Stock,65,48
E03131,S040,Ernesto Mascareñas,Cashier,75,48
E03132,S040,Dra. María José Chávez,Cashier,75,48
E03133,S040,María Cristina Rocío Carrera,Cashier,75,48
E03134,S040,Timoteo Roybal,Stock,65,48
E03135,S040,José Zamora,Cashier,75,48
E03136,S040,Héctor Genaro Terrazas Navarro,Customer Service,85,48
E03137,S040,Enrique Rascón,Floor,70,48
E03138,S040,Dra. Débora Hernandes,Supervisor,120,48
E03139,S040,Eva Citlali Villaseñor,Floor,70,48
E03140,S040,Lucas Cabán,Supervisor,120,48
E03141,S040,Espartaco Benjamín Curiel,Stock,65,48
E03142,S040,Linda Parra,Floor,70,48
E03143,S040,Abelardo Polanco,Floor,70,48
E03144,S040,Ing. Luis Marrero,Floor,70,48
E03145,S040,Ofelia Francisca Bueno,Floor,70,48
E03146,S040,Sra. Amanda Aparicio,Floor,70,48
E03147,S040,Jorge Luis Castañeda,Supervisor,120,48
E03148,S040,Raquel Ana Luisa Osorio Medrano,Cashier,75,48
E03149,S040,Fernando Andrés Sanabria,Stock,65,48
E03150,S040,Dr. Ramiro Cardenas,Floor,70,48
E03151,S040,Dra. Vanesa Llamas,Stock,65,48
E03152,S040,Ing. Pedro Badillo,Floor,70,48
E03153,S040,Marco Antonio Dueñas Matías,Customer Service,85,48
E03154,S040,Bianca Piña,Cashier,75,48
E03155,S040,Judith Villarreal,Cashier,75,48
E03156,S040,Conchita Aida Venegas,Stock,65,48
E03157,S040,Lorenzo Tijerina Campos,Floor,70,48
E03158,S040,Mateo José Ocampo Vanegas,Floor,70,48
E03159,S040,Diego Barela Alonzo,Cashier,75,48
E03160,S040,Luis Miguel Ángel de Anda,Cashier,75,48
E03161,S040,María José María Elena Maestas,Cashier,75,48
E03162,S040,Graciela Ramón,Floor,70,48
E03163,S040,Conchita Bustos Rosas,Floor,70,48
E03164,S040,Dr. Sergio Quintero,Stock,65,48
E03165,S040,Luis Miguel Horacio Gollum Negrete,Customer Service,85,48
E03166,S040,Lucía Burgos Cotto,Cashier,75,48
E03167,S040,Dr. Benito Carrión,Cashier,75,48
E03168,S040,Eloy Humberto Jáquez Cintrón,Stock,65,48
E03169,S040,Luis Manuel Valdez de León,Cashier,75,48
E03170,S040,Patricia Pilar Posada Barraza,Cashier,75,48
E03171,S040,Mayte Prado Escobedo,Floor,70,48
E03172,S040,Sr. Israel Verdugo,Cashier,75,48
E03173,S040,Georgina Georgina Salcedo Moreno,Floor,70,48
E03174,S040,Ramón Baeza Valenzuela,Stock,65,48
E03175,S040,Vicente Ocasio Pedroza,Cashier,75,48
E03176,S040,Mario Brito,Cashier,75,48
E03177,S040,Ing. Guillermina Godoy,Stock,65,48
E03178,S040,María Luisa Liliana Lebrón,Stock,65,48
E03179,S040,Indira Arias,Stock,65,48
E03180,S040,Dr. Gonzalo Chapa,Floor,70,48
E03181,S040,María Alonzo,Cashier,75,48
E03182,S040,Eloisa Ariadna Cantú,Stock,65,48
E03183,S040,Vicente Joaquín Aguilera Alfaro,Cashier,75,48
E03184,S040,Lic. Dolores Marrero,Floor,70,48
E03185,S040,Maximiliano Benjamín Santiago,Floor,70,48
E03186,S040,Dalia María del Carmen Henríquez Tirado,Customer Service,85,48
E03187,S040,Teodoro Ricardo Quezada,Cashier,75,48
E03188,S040,Isabel Valladares Mata,Floor,70,48
E03189,S040,Rocío María Romero Ramón,Customer Service,85,48
E03190,S040,Marisela Matos Mayorga,Floor,70,48
E03191,S040,Ignacio Chapa,Cashier,75,48
E03192,S040,Arcelia Emilia Guajardo Maestas,Cashier,75,48
E03193,S040,Itzel Luna Reséndez,Stock,65,48
E03194,S040,Paola Cantú,Cashier,75,48
E03195,S040,Caridad Natividad Maestas Montoya,Supervisor,120,48
E03196,S040,Pamela Vanesa Riojas,Floor,70,48
E03197,S040,Octavio Leiva Bernal,Cashier,75,48
E03198,S040,Adriana Barrientos,Stock,65,48
E03199,S040,Pablo Óliver Jáquez Páez,Floor,70,48
E03200,S040,Mayte Téllez,Customer Service,85,48
E03201,S041,Claudio Elias Anaya,Stock,65,48
E03202,S041,Estela Manzanares Rojo,Stock,65,48
E03203,S041,Jorge Luis Aldo Lemus,Floor,70,48
E03204,S041,Ing. Pascual Rojo,Stock,65,48
E03205,S041,Lic. Soledad Estrada,Cashier,75,48
E03206,S041,Alta  Gracia Reyes Puente,Cashier,75,48
E03207,S041,Dr. Vicente Mateo,Floor,70,48
E03208,S041,Raúl Miguel Armas,Stock,65,48
E03209,S041,Virginia Soliz,Cashier,75,48
E03210,S041,José Luis Hernán Rolón Tello,Stock,65,48
E03211,S041,Sra. Marisela Grijalva,Floor,70,48
E03212,S041,Espartaco Wilfrido Puente Rentería,Customer Service,85,48
E03213,S041,Vicente Genaro Mena,Stock,65,48
E03214,S041,Rufino de la Torre,Cashier,75,48
E03215,S041,Santiago Cuellar Ozuna,Cashier,75,48
E03216,S041,Dra. Noemí Bravo,Cashier,75,48
E03217,S041,Jos Rufino Ballesteros Elizondo,Floor,70,48
E03218,S041,Sara Villalpando,Stock,65,48
E03219,S041,Abraham Eric Cordero,Floor,70,48
E03220,S041,Felipe Mateo Gallardo Limón,Cashier,75,48
E03221,S041,Hugo Mondragón,Stock,65,48
E03222,S041,Isabela Castillo Juárez,Floor,70,48
E03223,S041,Julio César Rufino Nieto Raya,Cashier,75,48
E03224,S041,Ing. Homero Anguiano,Floor,70,48
E03225,S041,Eugenio Alcala,Stock,65,48
E03226,S041,Miguel Ángel Samuel Medina Chacón,Cashier,75,48
E03227,S041,Sara Josefina Feliciano,Customer Service,85,48
E03228,S041,Ing. Victoria Valadez,Stock,65,48
E03229,S041,Beatriz Rosa Alarcón Ordóñez,Stock,65,48
E03230,S041,Renato Saucedo,Floor,70,48
E03231,S041,Abigail Micaela Cabrera,Floor,70,48
E03232,S041,Diana Helena Muro,Stock,65,48
E03233,S041,Dra. Pamela Montez,Floor,70,48
E03234,S041,Magdalena Aida Baca,Supervisor,120,48
E03235,S041,Flavio Vallejo Arriaga,Cashier,75,48
E03236,S041,Teresa Garza,Cashier,75,48
E03237,S041,Mercedes Rodrígez,Cashier,75,48
E03238,S041,Citlali Colón Vanegas,Cashier,75,48
E03239,S041,Miguel Velásquez,Cashier,75,48
E03240,S041,Elias Mayorga,Cashier,75,48
E03241,S041,Ing. Irene Lira,Floor,70,48
E03242,S041,Lic. Perla Villegas,Floor,70,48
E03243,S041,Bruno Aponte,Cashier,75,48
E03244,S041,Carlos Orozco Lozano,Stock,65,48
E03245,S041,Laura Pantoja Calderón,Floor,70,48
E03246,S041,Sr. Miguel Roybal,Supervisor,120,48
E03247,S041,Eva Ariadna Carrero Lira,Floor,70,48
E03248,S041,Ing. Pamela Ulibarri,Floor,70,48
E03249,S041,Esmeralda Mateo Becerra,Stock,65,48
E03250,S041,Iván Rivas,Stock,65,48
E03251,S041,Sra. Amanda Almaraz,Cashier,75,48
E03252,S041,Sandra Rebeca Valencia Quesada,Cashier,75,48
E03253,S041,Ana Meza,Customer Service,85,48
E03254,S041,Fidel Reynaldo Ayala Armenta,Floor,70,48
E03255,S041,Amelia Cordero Hernádez,Cashier,75,48
E03256,S041,Alfredo Garibay Leal,Floor,70,48
E03257,S041,Dr. Fernando Vera,Floor,70,48
E03258,S041,Sr. Ángel Roldán,Cashier,75,48
E03259,S041,Violeta Caridad Alba,Stock,65,48
E03260,S041,Aurora Dalia Pabón,Floor,70,48
E03261,S041,Estela Gabriela Zavala Hernádez,Cashier,75,48
E03262,S041,Alvaro Claudio Rangel,Supervisor,120,48
E03263,S041,Srita. Carolina Espinosa,Floor,70,48
E03264,S041,Camila Barbara Fajardo,Customer Service,85,48
E03265,S041,Camilo Julio Ramos Roque,Supervisor,120,48
E03266,S041,Elias Serafín Arias Angulo,Cashier,75,48
E03267,S041,Adán Ordóñez Merino,Customer Service,85,48
E03268,S041,Fidel Maximiliano Candelaria Ortega,Floor,70,48
E03269,S041,Yeni Sosa,Floor,70,48
E03270,S041,Dr. Ricardo Ballesteros,Cashier,75,48
E03271,S041,Manuel Fernández,Stock,65,48
E03272,S041,Esteban Orellana,Floor,70,48
E03273,S041,Marcela Rubio Esparza,Floor,70,48
E03274,S041,María Elena Blanca Zúñiga Peres,Customer Service,85,48
E03275,S041,Julio César Pablo Casárez Gálvez,Cashier,75,48
E03276,S041,Celia María Fierro,Supervisor,120,48
E03277,S041,Alejandra Rosalia Fierro Ontiveros,Floor,70,48
E03278,S041,Gabriela Natalia Pedroza Paz,Floor,70,48
E03279,S041,Arturo Ignacio Partida,Floor,70,48
E03280,S041,Dulce Rosalia Centeno Hernandes,Cashier,75,48
E03281,S042,Claudio Patricio Muro,Cashier,75,48
E03282,S042,Susana Toro Urías,Floor,70,48
E03283,S042,Sra. Rosalia Jaimes,Stock,65,48
E03284,S042,Leonor Curiel,Stock,65,48
E03285,S042,Omar Huerta,Floor,70,48
E03286,S042,Horacio Farías,Floor,70,48
E03287,S042,Amador Iván Leiva,Stock,65,48
E03288,S042,Carla Elvira Alemán Colón,Supervisor,120,48
E03289,S042,Abelardo Ricardo Alvarez Galindo,Supervisor,120,48
E03290,S042,Sra. Lorena Tamez,Stock,65,48
E03291,S042,René Serrano Otero,Floor,70,48
E03292,S042,Iván Vicente Caballero,Stock,65,48
E03293,S042,Espartaco Vera,Stock,65,48
E03294,S042,Zeferino Haro,Cashier,75,48
E03295,S042,Sonia Dulce Villalpando,Stock,65,48
E03296,S042,Teodoro Raúl Mora,Cashier,75,48
E03297,S042,Esther Rosalia Centeno Saiz,Floor,70,48
E03298,S042,Pilar Rebeca Mateo Cardona,Cashier,75,48
E03299,S042,Paulina Mitzy Concepción Vaca,Floor,70,48
E03300,S042,Indira Victoria Bonilla Calderón,Floor,70,48
E03301,S042,Estefanía Ana Lomeli,Supervisor,120,48
E03302,S042,Adán Roberto Rascón Gracia,Cashier,75,48
E03303,S042,Espartaco Bruno Cazares,Stock,65,48
E03304,S042,Cristina Gaytán Durán,Stock,65,48
E03305,S042,María Teresa Dulce María Batista,Floor,70,48
E03306,S042,Bianca Irene Archuleta Badillo,Cashier,75,48
E03307,S042,Ing. Pablo Galván,Supervisor,120,48
E03308,S042,Alberto Teodoro Varela Alcántar,Stock,65,48
E03309,S042,Clemente Gabino Cepeda Fernández,Cashier,75,48
E03310,S042,Salvador José Emilio Aranda,Stock,65,48
E03311,S042,Yuridia Dulce Flórez Santiago,Cashier,75,48
E03312,S042,Esmeralda Mónica Chapa,Floor,70,48
E03313,S042,Dra. Marisela Castañeda,Floor,70,48
E03314,S042,Dra. Yeni Irizarry,Floor,70,48
E03315,S042,Adela Aguilera,Floor,70,48
E03316,S042,Emiliano Flavio Durán de la Crúz,Stock,65,48
E03317,S042,Fabiola Elvira Orozco Alonso,Stock,65,48
E03318,S042,Sr. Cristobal Solorzano,Cashier,75,48
E03319,S042,Eva Jaqueline Arriaga,Floor,70,48
E03320,S042,Estela Armendáriz Durán,Cashier,75,48
E03321,S042,Jorge Óscar Chacón,Floor,70,48
E03322,S042,Rubén Rufino Díaz Cardenas,Floor,70,48
E03323,S042,Dr. Adalberto Carrasco,Stock,65,48
E03324,S042,José María Godoy,Cashier,75,48
E03325,S042,Dr. Felix Arevalo,Cashier,75,48
E03326,S042,Gustavo Lomeli Madrid,Cashier,75,48
E03327,S042,Hermelinda Díaz Hinojosa,Cashier,75,48
E03328,S042,Citlali Irma Villegas Armenta,Stock,65,48
E03329,S042,Diego Contreras,Floor,70,48
E03330,S042,Mauricio Adalberto Corona,Customer Service,85,48
E03331,S042,Joaquín Maximiliano Leal Noriega,Cashier,75,48
E03332,S042,Ilse Virginia Flores,Cashier,75,48
E03333,S042,Lic. Pilar Domínguez,Stock,65,48
E03334,S042,Jaime Peña Granados,Stock,65,48
E03335,S042,Tania Zoé Vela,Floor,70,48
E03336,S042,Sara María José Casas,Cashier,75,48
E03337,S042,Angélica Verónica Zaragoza,Stock,65,48
E03338,S042,Ilse Margarita Solorio Melgar,Stock,65,48
E03339,S042,Rosario María Elena Pizarro,Stock,65,48
E03340,S042,Ofelia Reina Mora,Stock,65,48
E03341,S042,Alicia Lomeli Jimínez,Cashier,75,48
E03342,S042,María Elena Esmeralda Villaseñor Salazar,Floor,70,48
E03343,S042,Marisela Méndez Gastélum,Floor,70,48
E03344,S042,Gabriel Isaac Alba,Cashier,75,48
E03345,S042,Estela Victoria Almaraz Esquibel,Floor,70,48
E03346,S042,José Emilio Reyes,Customer Service,85,48
E03347,S042,Lourdes Alta  Gracia de León Valdés,Floor,70,48
E03348,S042,Sr. Uriel Gaitán,Floor,70,48
E03349,S042,Mariano Horacio Briones,Floor,70,48
E03350,S042,Tania Barbara Palomino,Cashier,75,48
E03351,S042,Irma Treviño,Cashier,75,48
E03352,S042,Nancy Villagómez Fajardo,Customer Service,85,48
E03353,S042,Caridad Galarza,Cashier,75,48
E03354,S042,Lic. Hilda Arriaga,Cashier,75,48
E03355,S042,Hilda Saldaña Cervantes,Supervisor,120,48
E03356,S042,Samuel Sergio Zapata Briseño,Customer Service,85,48
E03357,S042,Srita. Leonor Becerra,Cashier,75,48
E03358,S042,Marisol Mendoza,Cashier,75,48
E03359,S042,Fernando Rosario Gutiérrez,Stock,65,48
E03360,S042,Ramiro Mario Zelaya,Stock,65,48
E03361,S043,Jacinto Agustín Bétancourt,Stock,65,48
E03362,S043,Teresa Estefanía Barragán,Floor,70,48
E03363,S043,Sr. Fernando Cano,Supervisor,120,48
E03364,S043,Jesús Mauricio Carrasco Morales,Cashier,75,48
E03365,S043,Gloria Carvajal Chacón,Stock,65,48
E03366,S043,Ing. Jorge Luis Quezada,Customer Service,85,48
E03367,S043,Alta  Gracia María del Carmen Reséndez Bustos,Stock,65,48
E03368,S043,Judith Diana Perea,Floor,70,48
E03369,S043,Sra. Nayeli Cavazos,Cashier,75,48
E03370,S043,Héctor Jáquez,Floor,70,48
E03371,S043,Aurora Pamela Cavazos Roybal,Cashier,75,48
E03372,S043,Cornelio de la O,Stock,65,48
E03373,S043,Lic. Cristal Barela,Cashier,75,48
E03374,S043,Olivia Cardona,Cashier,75,48
E03375,S043,Marco Antonio Luevano Velásquez,Floor,70,48
E03376,S043,Virginia Dulce María Olivo Ocasio,Supervisor,120,48
E03377,S043,Abigail Ilse Olivas Gaytán,Supervisor,120,48
E03378,S043,Salvador Galindo,Stock,65,48
E03379,S043,Lic. Luisa Cabán,Customer Service,85,48
E03380,S043,Amador Leyva,Cashier,75,48
E03381,S043,Germán Fuentes,Supervisor,120,48
E03382,S043,Lic. Citlali Valadez,Stock,65,48
E03383,S043,Gabriel Espinal Acuña,Customer Service,85,48
E03384,S043,Gabino Ureña Casillas,Customer Service,85,48
E03385,S043,Evelio Gabino Tórrez Toro,Supervisor,120,48
E03386,S043,Dra. Andrea Oquendo,Stock,65,48
E03387,S043,Berta Jiménez,Cashier,75,48
E03388,S043,Srita. Elisa Vigil,Supervisor,120,48
E03389,S043,Florencia Rosa Márquez,Cashier,75,48
E03390,S043,Julia Delia Valencia Barraza,Cashier,75,48
E03391,S043,Martín Camarillo,Supervisor,120,48
E03392,S043,Srita. María Elena Sotelo,Supervisor,120,48
E03393,S043,Anel Alvarado Chávez,Stock,65,48
E03394,S043,Pedro Gamboa Abrego,Cashier,75,48
E03395,S043,Ing. Martín Crespo,Floor,70,48
E03396,S043,Rubén Porfirio Velázquez Jimínez,Supervisor,120,48
E03397,S043,Elsa Elvira Villanueva,Customer Service,85,48
E03398,S043,Judith Treviño,Stock,65,48
E03399,S043,Srita. Luz Ferrer,Floor,70,48
E03400,S043,Bruno Saldivar Sánchez,Supervisor,120,48
E03401,S043,Ing. Emiliano Solorzano,Stock,65,48
E03402,S043,Claudia Preciado,Cashier,75,48
E03403,S043,Octavio Paz,Cashier,75,48
E03404,S043,Miguel Ángel Germán Barragán Villegas,Cashier,75,48
E03405,S043,Elsa Luisa Naranjo Echeverría,Floor,70,48
E03406,S043,María Eugenia Barela Barreto,Cashier,75,48
E03407,S043,José Carlos Miguel Ángel Reyes Correa,Floor,70,48
E03408,S043,Patricia Aragón Guajardo,Floor,70,48
E03409,S043,Dra. Susana Segovia,Supervisor,120,48
E03410,S043,Amanda Emilia Maya Cardenas,Customer Service,85,48
E03411,S043,Cornelio Jesús Maestas,Customer Service,85,48
E03412,S043,Mitzy Orellana,Stock,65,48
E03413,S043,Dr. Espartaco Salinas,Customer Service,85,48
E03414,S043,Ing. Germán Cotto,Floor,70,48
E03415,S043,Sr. Porfirio López,Floor,70,48
E03416,S043,Itzel Hermelinda Villagómez Cepeda,Floor,70,48
E03417,S043,Sra. Reina Saavedra,Floor,70,48
E03418,S043,Sra. Noelia Castro,Floor,70,48
E03419,S043,Elvira Vera,Supervisor,120,48
E03420,S043,Jaime Meléndez Alonzo,Floor,70,48
E03421,S043,Pascual Valle Candelaria,Supervisor,120,48
E03422,S043,Srita. Claudia Zúñiga,Stock,65,48
E03423,S043,Sr. Gregorio Soliz,Cashier,75,48
E03424,S043,Eric Montes Duarte,Stock,65,48
E03425,S043,Alejandro Barrera,Supervisor,120,48
E03426,S043,Sra. Esther Barragán,Floor,70,48
E03427,S043,Sr. Rubén Zaragoza,Floor,70,48
E03428,S043,Lic. Victoria Galindo,Supervisor,120,48
E03429,S043,Bruno Soto Ulibarri,Stock,65,48
E03430,S043,Renato Domínguez Valdez,Floor,70,48
E03431,S043,Ing. Estefanía Domínguez,Floor,70,48
E03432,S043,Humberto José Eduardo Pacheco Blanco,Customer Service,85,48
E03433,S043,Lic. Juan Carlos Quiñones,Stock,65,48
E03434,S043,Renato del Río Esquibel,Stock,65,48
E03435,S043,Gonzalo Casares Tovar,Cashier,75,48
E03436,S043,Angélica Noemí Mares,Cashier,75,48
E03437,S043,Homero Teodoro Roque,Cashier,75,48
E03438,S043,Ing. Antonia Arroyo,Customer Service,85,48
E03439,S043,Rolando Casares,Stock,65,48
E03440,S043,Ing. Luis Meza,Customer Service,85,48
E03441,S044,Salma Elizondo,Floor,70,48
E03442,S044,Benito Alva,Cashier,75,48
E03443,S044,Sessa Zaragoza,Cashier,75,48
E03444,S044,Lic. Celia Aguayo,Cashier,75,48
E03445,S044,Ilse Ana Luisa Carrera,Floor,70,48
E03446,S044,Homero Jorge Luis Arellano Carrillo,Stock,65,48
E03447,S044,Enrique Meza,Stock,65,48
E03448,S044,Marisol Velásquez,Supervisor,120,48
E03449,S044,Helena Dalia Covarrubias,Cashier,75,48
E03450,S044,Sr. Gabino Corona,Cashier,75,48
E03451,S044,Paulina Mora,Cashier,75,48
E03452,S044,Adalberto Vigil,Floor,70,48
E03453,S044,Sra. Magdalena Burgos,Supervisor,120,48
E03454,S044,Srita. Dalia Piña,Stock,65,48
E03455,S044,Esperanza Nájera Arellano,Stock,65,48
E03456,S044,Renato Elias Caballero Iglesias,Cashier,75,48
E03457,S044,Francisca Victoria Rincón,Cashier,75,48
E03458,S044,Gabriel Sevilla,Stock,65,48
